Wall time,Step,Value
1680266220.8475277,3699,15.0
1680266225.5628135,3743,15.0
1680266227.813712,3749,16.0
1680266230.349027,3799,16.0
1680266232.9243615,3849,16.0
1680266235.5876517,3899,16.0
1680266238.1095579,3949,16.0
1680266241.9790893,3977,16.0
1680266245.0381913,3999,17.0
1680266247.5409272,4049,17.0
1680266252.6820939,4149,17.0
1680266255.1146338,4199,17.0
1680266258.231675,4211,17.0
1680266262.170382,4249,18.0
1680266264.7101367,4299,18.0
1680266267.269712,4349,18.0
1680266269.8072696,4399,18.0
1680266274.564406,4445,18.0
1680266276.7469919,4449,19.0
1680266279.3152077,4499,19.0
1680266281.8325078,4549,19.0
1680266284.4456396,4599,19.0
1680266286.9426248,4649,19.0
1680266290.9305115,4679,19.0
1680266293.6977017,4699,20.0
1680266296.2606053,4749,20.0
1680266298.7990897,4799,20.0
1680266301.37659,4849,20.0
1680266303.8053625,4899,20.0
1680266307.0427966,4913,20.0
1680266310.8636026,4949,21.0
1680266313.4353116,4999,21.0
1680266316.0477366,5049,21.0
1680266318.6024745,5099,21.0
1680266323.458739,5147,21.0
1680266325.2791235,5149,22.0
1680266327.9226747,5199,22.0
1680266330.4778528,5249,22.0
1680266333.1081398,5299,22.0
1680266339.7057528,5381,22.0
1680266342.4168875,5399,23.0
1680266344.9376988,5449,23.0
1680266350.150409,5549,23.0
1680266352.613099,5599,23.0
1680266359.970124,5649,24.0
1680266362.5351505,5699,24.0
1680266367.6504607,5799,24.0
1680266370.1421018,5849,24.0
1680266372.6332638,5849,24.0
1680266376.9808204,5899,25.0
1680266379.5410156,5949,25.0
1680266382.124187,5999,25.0
1680266384.6529205,6049,25.0
1680266388.8731825,6083,25.0
1680266394.3196237,6149,26.0
1680266396.847967,6199,26.0
1680266399.403549,6249,26.0
1680266401.8698585,6299,26.0
1680266409.1997097,6349,27.0
1680266411.7674882,6399,27.0
1680266414.3038807,6449,27.0
1680266416.8780925,6499,27.0
1680266419.297232,6549,27.0
1680266421.9649048,6551,27.0
1680266426.2945416,6599,28.0
1680266428.858644,6649,28.0
1680266431.445738,6699,28.0
1680266433.9560583,6749,28.0
1680266440.9664958,6799,29.0
1680266443.577413,6849,29.0
1680266446.0847583,6899,29.0
1680266448.6235507,6949,29.0
1680266451.1387253,6999,29.0
1680266454.6624691,7019,29.0
1680266460.4547205,7099,30.0
1680266462.9977496,7149,30.0
1680266465.6257017,7199,30.0
1680266470.7981033,7253,30.0
1680266474.9321496,7299,31.0
