Wall time,Step,Value
1630217190.286869,74349,190.0
1630217307.5241451,74599,191.0
1630217329.0899303,74649,191.0
1630217487.6928592,74999,192.0
1630217550.7630785,75149,192.0
1630217571.5767114,75199,192.0
1630217593.1236134,75249,192.0
1630217610.1640496,75269,192.0
1630217646.9300034,75349,193.0
1630217710.3498604,75499,193.0
1630217848.4735463,75799,194.0
1630217869.4063954,75849,194.0
1630218006.412633,76149,195.0
1630218027.3810468,76199,195.0
1630218049.0498965,76249,195.0
1630218228.8437455,76649,196.0
1630218314.183518,76829,196.0
1630218346.2151434,76899,197.0
1630218367.5145493,76949,197.0
1630218409.0025313,77049,197.0
1630218505.3836493,77249,198.0
1630218526.7418935,77299,198.0
1630218568.9196393,77399,198.0
1630218589.469918,77449,198.0
1630218610.3242111,77499,198.0
1630218707.7185888,77699,199.0
1630218993.0319057,78349,200.0
1630219173.4418554,78749,201.0
1630219290.1304567,78999,202.0
1630219428.9973001,79299,203.0
1630219450.179301,79349,203.0
1630219630.206292,79749,204.0
1630219768.8328757,80049,205.0
1630219948.7882526,80449,206.0
1630220012.6007488,80599,206.0
1630220151.4079168,80899,207.0
1630220192.7470274,80999,207.0
1630220268.150122,81149,208.0
1630220469.6861184,81599,209.0
1630220490.2521968,81649,209.0
1630220553.6824186,81799,209.0
1630220649.4724045,81999,210.0
1630220734.0657752,82199,210.0
1630220988.5121326,82749,212.0
1630221031.2177227,82849,212.0
1630221051.9306333,82899,212.0
1630221169.627739,83149,213.0
1630221190.3537247,83199,213.0
1630221211.6657472,83249,213.0
1630221253.3753104,83349,213.0
1630221295.6304917,83449,213.0
1630221530.8379438,83949,215.0
1630221891.4395812,84749,217.0
1630222014.1380594,85019,217.0
1630222135.2496064,85299,218.0
1630222156.958035,85349,218.0
1630222273.2060442,85599,219.0
1630222356.784715,85799,219.0
1630222390.2349067,85849,220.0
1630222431.9139903,85949,220.0
1630222548.8146622,86199,221.0
1630222612.3977656,86349,221.0
1630222654.966655,86449,221.0
1630222718.586484,86579,221.0
1630222771.7933657,86699,222.0
1630222834.8902504,86849,222.0
1630223015.183279,87249,223.0
1630223057.597942,87349,223.0
1630223292.0521462,87849,225.0
1630223312.9608517,87899,225.0
