Wall time,Step,Value
1680270675.236292,34099,1.0
1680270676.553355,34149,1.0
1680270677.8597744,34199,0.984375
1680270679.1834424,34249,1.0
1680270680.4915028,34299,1.0
1680270681.795111,34349,1.0
1680270684.3936615,34449,1.0
1680270685.7169955,34499,1.0
1680270689.608481,34649,1.0
1680270696.275604,34849,0.984375
1680270700.1975765,34999,0.96875
1680270701.5096085,35049,0.984375
1680270702.8235931,35099,0.984375
1680270704.1247184,35149,1.0
1680270705.4324603,35199,1.0
1680270706.7388415,35249,1.0
1680270708.0266936,35299,0.984375
1680270709.326929,35349,0.984375
1680270711.92356,35449,0.984375
1680270713.2234085,35499,1.0
1680270714.524152,35549,1.0
1680270723.927463,35749,1.0
1680270729.126534,35949,1.0
1680270730.43728,35999,1.0
1680270733.026613,36099,1.0
1680270734.340657,36149,1.0
1680270735.6591635,36199,0.984375
1680270736.9780135,36249,1.0
1680270738.2871776,36299,1.0
1680270739.595105,36349,1.0
1680270743.5076005,36499,0.984375
1680270746.3297024,36549,1.0
1680270747.6266043,36599,1.0
1680270754.137254,36849,1.0
1680270756.759201,36949,0.984375
1680270758.0631998,36999,0.96875
1680270759.3634143,37049,1.0
1680270760.6727483,37099,1.0
1680270763.2891319,37199,0.984375
1680270767.2037141,37349,1.0
1680270768.5161986,37399,0.984375
1680270776.6412313,37549,0.984375
1680270777.9358926,37599,1.0
1680270779.2377117,37649,0.984375
1680270781.8533428,37749,0.984375
1680270784.437801,37849,1.0
1680270788.3269386,37999,1.0
1680270789.6435986,38049,0.984375
1680270792.2591121,38149,0.984375
1680270796.1826656,38299,1.0
1680270797.4677246,38349,0.96875
1680270798.7560542,38399,0.984375
1680270802.8868914,38499,1.0
1680270804.1956587,38549,0.96875
1680270805.5017815,38599,1.0
1680270806.7993197,38649,1.0
1680270808.101178,38699,0.984375
1680270809.4041688,38749,1.0
1680270810.7080996,38799,1.0
1680270812.0192158,38849,0.96875
1680270815.9608557,38999,1.0
1680270817.2634184,39049,0.984375
1680270822.5180743,39249,1.0
1680270823.819222,39299,1.0
1680270830.6281605,39399,1.0
1680270833.2290087,39499,0.96875
1680270835.82595,39599,0.984375
1680270837.1298115,39649,0.984375
1680270838.439943,39699,0.984375
1680270839.7456915,39749,1.0
1680270841.0423112,39799,1.0
1680270842.3583262,39849,0.984375
1680270844.958457,39949,1.0
1680270847.5592036,40049,1.0
1680270850.1368732,40149,1.0
1680270855.565771,40299,0.96875
1680270856.8487804,40349,1.0
1680270858.1346247,40399,0.984375
1680270859.439715,40449,1.0
1680270860.7456462,40499,0.984375
1680270865.9542532,40699,0.984375
1680270868.552019,40799,1.0
1680270869.842928,40849,1.0
1680270872.4532325,40949,1.0
1680270876.3760374,41099,0.984375
1680270878.9768276,41199,0.984375
1680270884.8246217,41249,0.984375
1680270886.1254559,41299,1.0
1680270890.0322359,41449,0.984375
1680270893.9388237,41599,1.0
1680270895.2431457,41649,0.984375
1680270897.8832083,41749,1.0
1680270900.4997115,41849,0.984375
1680270903.1117473,41949,0.984375
1680270904.4214077,41999,1.0
1680270911.1458323,42199,1.0
1680270913.731758,42299,0.984375
1680270915.022524,42349,1.0
1680270916.336568,42399,1.0
1680270917.649106,42449,1.0
1680270920.2439752,42549,0.96875
1680270921.5455797,42599,1.0
1680270924.1813443,42699,0.984375
1680270929.4160507,42899,1.0
1680270932.0404165,42999,1.0
1680270933.3453288,43049,0.984375
1680270934.6191902,43099,1.0
1680270940.1373916,43149,1.0
1680270941.4285693,43199,1.0
1680270946.6554878,43399,1.0
1680270949.2653255,43499,0.984375
1680270950.5698693,43549,1.0
1680270954.4809222,43699,1.0
1680270955.7897663,43749,1.0
1680270957.1078866,43799,1.0
1680270958.4272788,43849,0.984375
1680270959.7517908,43899,1.0
1680270962.3682573,43999,0.984375
1680270965.165158,44049,1.0
1680270966.4787834,44099,1.0
1680270967.777751,44149,1.0
1680270970.3621378,44249,1.0
1680270974.277242,44399,0.96875
1680270976.8920512,44499,1.0
1680270978.1952088,44549,0.984375
1680270980.7991164,44649,1.0
1680270982.092587,44699,1.0
1680270983.4015038,44749,1.0
1680270986.01535,44849,1.0
1680270987.316841,44899,1.0
1680270994.5348375,44999,0.984375
1680270995.848621,45049,1.0
1680271002.3936157,45299,1.0
1680271004.983805,45399,1.0
1680271006.2924843,45449,1.0
1680271007.586356,45499,1.0
1680271008.900853,45549,0.984375
1680271010.2063742,45599,0.984375
1680271011.5101306,45649,1.0
1680271012.8114421,45699,1.0
1680271015.4164453,45799,0.984375
1680271016.7308233,45849,1.0
1680271018.011705,45899,1.0
1680271023.4166539,46049,1.0
1680271024.710381,46099,1.0
1680271026.0161564,46149,0.984375
1680271027.317526,46199,1.0
1680271029.9206498,46299,0.984375
1680271037.7652047,46599,1.0
1680271039.07377,46649,1.0
1680271040.3820686,46699,1.0
1680271042.9908226,46799,1.0
1680271052.41089,46999,0.984375
1680271056.317193,47149,0.984375
1680271060.2437758,47299,0.96875
1680271065.4763024,47499,1.0
1680271069.4018419,47649,1.0
1680271070.7049975,47699,1.0
1680271072.0036879,47749,0.984375
1680271076.163206,47849,1.0
1680271077.4667356,47899,0.984375
1680271078.7877235,47949,0.984375
1680271081.3964107,48049,1.0
1680271082.7208776,48099,1.0
1680271084.015646,48149,1.0
1680271085.3217437,48199,0.984375
1680271086.6333816,48249,1.0
1680271089.2516878,48349,0.984375
1680271090.5658348,48399,1.0
1680271093.183176,48499,1.0
1680271095.8201342,48599,1.0
1680271097.1300957,48649,0.984375
1680271104.240796,48749,1.0
1680271106.8474882,48849,1.0
1680271108.1722205,48899,1.0
1680271109.4683251,48949,1.0
1680271110.772979,48999,0.984375
1680271114.6913426,49149,1.0
1680271115.9929912,49199,1.0
1680271117.3077712,49249,0.984375
1680271121.2178967,49399,0.984375
1680271122.516128,49449,0.984375
1680271134.5233536,49849,1.0
1680271138.4406533,49999,0.96875
1680271139.749807,50049,0.984375
1680271142.383428,50149,1.0
1680271144.998741,50249,0.984375
1680271146.3110995,50299,1.0
1680271150.270265,50449,1.0
1680271151.5795925,50499,1.0
1680271158.4235883,50599,1.0
1680271159.7247598,50649,0.984375
1680271161.0096316,50699,0.984375
1680271162.3298752,50749,1.0
1680271166.2417603,50899,0.984375
1680271176.7475207,51299,1.0
1680271178.0607812,51349,1.0
1680271179.3860981,51399,1.0
1680271181.982977,51499,1.0
1680271186.117249,51599,1.0
1680271187.4086168,51649,1.0
1680271188.7293425,51699,1.0
1680271191.3485687,51799,1.0
1680271193.983504,51899,0.984375
1680271195.29832,51949,0.984375
1680271196.6313028,51999,1.0
1680271200.592839,52149,0.984375
1680271201.8940692,52199,1.0
1680271203.204955,52249,1.0
1680271213.9355392,52499,1.0
1680271216.5165582,52599,0.984375
1680271217.8184166,52649,1.0
1680271220.4277697,52749,1.0
1680271221.7402635,52799,1.0
1680271224.3461783,52899,0.984375
1680271232.2028055,53199,0.96875
1680271233.5014784,53249,0.96875
1680271236.1075687,53349,0.96875
1680271240.2059495,53449,1.0
1680271245.396989,53649,1.0
1680271248.0150914,53749,1.0
1680271249.3202243,53799,1.0
1680271250.6324658,53849,1.0
1680271253.2410846,53949,0.984375
1680271255.8897746,54049,1.0
1680271258.535717,54149,1.0
1680271259.8330433,54199,1.0
1680271261.163785,54249,1.0
1680271262.4762695,54299,1.0
1680271268.0121462,54349,1.0
1680271273.2183874,54549,0.984375
1680271275.8374443,54649,1.0
1680271277.144667,54699,1.0
1680271284.982849,54999,1.0
1680271287.5904334,55099,1.0
1680271290.2054152,55199,1.0
1680271291.5094795,55249,1.0
1680271294.3239102,55299,0.984375
1680271302.1714184,55599,1.0
1680271306.087329,55749,1.0
1680271308.700868,55849,1.0
1680271312.621569,55999,0.984375
1680271316.5648255,56149,1.0
1680271317.8468378,56199,1.0
1680271324.7012134,56299,1.0
1680271325.997749,56349,1.0
1680271327.2846158,56399,1.0
1680271328.59196,56449,1.0
1680271331.2297602,56549,1.0
1680271332.5509787,56599,1.0
1680271335.2290819,56699,1.0
1680271336.5427186,56749,1.0
1680271337.8474953,56799,1.0
1680271341.7485077,56949,0.96875
1680271343.0676556,56999,1.0
1680271345.6799865,57099,1.0
1680271357.5881402,57499,0.984375
1680271358.9031005,57549,0.984375
1680271360.1980567,57599,1.0
1680271361.5358787,57649,1.0
1680271362.848802,57699,1.0
1680271365.4640846,57799,0.984375
1680271366.7594788,57849,1.0
1680271368.071559,57899,1.0
1680271372.0078664,58049,1.0
1680271377.6224835,58099,1.0
1680271378.921425,58149,1.0
1680271382.835009,58299,1.0
1680271385.4439657,58399,1.0
1680271398.6069777,58899,1.0
1680271404.037976,59049,1.0
1680271406.6268096,59149,1.0
1680271407.917901,59199,1.0
1680271410.5334644,59299,1.0
1680271411.8270624,59349,0.984375
1680271413.123512,59399,0.984375
1680271415.7362454,59499,1.0
1680271419.6448562,59649,1.0
1680271420.9541206,59699,0.984375
1680271422.253981,59749,1.0
1680271423.5432463,59799,1.0
1680271424.841765,59849,1.0
1680271426.1525795,59899,1.0
1680271427.4393518,59949,1.0
1680271433.023816,59999,1.0
1680271435.6557436,60099,1.0
1680271438.2801166,60199,1.0
1680271439.5896645,60249,1.0
1680271442.219267,60349,1.0
1680271444.8555415,60449,1.0
1680271447.4773088,60549,0.984375
1680271448.7886417,60599,0.96875
1680271450.1290462,60649,1.0
1680271451.4408195,60699,0.96875
1680271452.7520616,60749,1.0
1680271454.0409164,60799,1.0
1680271460.7399218,60999,1.0
1680271467.28697,61249,1.0
1680271468.6012342,61299,1.0
1680271471.2656932,61399,1.0
1680271472.57345,61449,0.984375
1680271473.8651288,61499,1.0
1680271477.7679331,61649,1.0
1680271479.076421,61699,0.96875
1680271480.3769784,61749,1.0
1680271487.2219326,61849,0.984375
1680271491.1393511,61999,0.953125
1680271495.0538611,62149,1.0
1680271497.6925607,62249,1.0
1680271500.3325837,62349,0.984375
1680271501.6472764,62399,0.984375
1680271504.2819262,62499,0.984375
1680271505.5940008,62549,1.0
1680271509.5252156,62699,1.0
1680271510.813727,62749,0.984375
1680271513.6501844,62799,1.0
1680271516.2508097,62899,1.0
1680271517.5679286,62949,0.984375
1680271518.8597443,62999,0.984375
1680271521.4692793,63099,1.0
1680271522.7718384,63149,1.0
1680271524.0623527,63199,0.984375
1680271525.3562627,63249,0.984375
1680271526.6615663,63299,1.0
1680271527.9686217,63349,1.0
1680271530.5681028,63449,1.0
1680271534.5291984,63599,1.0
1680271535.8573947,63649,1.0
1680271542.725898,63749,1.0
1680271547.9397783,63949,1.0
1680271549.2522967,63999,0.984375
1680271551.8565786,64099,1.0
1680271557.0929227,64299,1.0
1680271559.7197292,64399,0.984375
1680271562.349723,64499,1.0
1680271564.9407425,64599,1.0
1680271566.22448,64649,1.0
1680271569.0946395,64699,0.984375
1680271570.3982806,64749,1.0
1680271572.9897103,64849,1.0
1680271576.9037979,64999,0.984375
1680271578.2094333,65049,1.0
1680271580.8302064,65149,1.0
1680271582.1341243,65199,1.0
1680271583.4447777,65249,0.984375
1680271586.063627,65349,1.0
1680271591.2883573,65549,1.0
1680271598.1328628,65649,0.984375
1680271599.4394565,65699,0.984375
1680271602.0497124,65799,1.0
1680271603.3657725,65849,1.0
1680271604.678733,65899,1.0
1680271607.28607,65999,0.984375
1680271608.5815368,66049,1.0
1680271613.807252,66249,1.0
1680271615.12034,66299,1.0
1680271616.423708,66349,1.0
1680271617.7272465,66399,1.0
1680271619.0360239,66449,0.984375
1680271623.147832,66549,0.984375
1680271625.7668602,66649,1.0
1680271627.0801964,66699,1.0
1680271628.3741148,66749,0.984375
1680271629.6609929,66799,1.0
1680271630.9690406,66849,0.984375
1680271632.2795746,66899,1.0
1680271636.2186973,67049,1.0
1680271640.150029,67199,1.0
1680271642.767784,67299,0.984375
1680271645.3719091,67399,1.0
1680271646.6577241,67449,1.0
1680271652.1853304,67499,1.0
1680271653.4874392,67549,1.0
1680271654.7888868,67599,1.0
1680271660.0048978,67799,1.0
1680271665.2088406,67999,1.0
1680271667.8227084,68099,1.0
1680271669.131613,68149,1.0
1680271673.087507,68299,1.0
1680271674.3895376,68349,1.0
1680271675.6728451,68399,1.0
1680271681.1375594,68549,1.0
1680271685.0589037,68699,1.0
1680271686.3557618,68749,1.0
1680271687.6509209,68799,1.0
1680271690.263939,68899,1.0
1680271691.5748074,68949,1.0
1680271692.8703818,68999,1.0
1680271695.4885988,69099,0.984375
1680271696.809837,69149,1.0
1680271699.44977,69249,1.0
1680271700.7526236,69299,1.0
1680271706.2756143,69349,1.0
1680271707.576312,69399,1.0
1680271708.8680778,69449,1.0
1680271710.1755993,69499,0.984375
1680271712.7945793,69599,1.0
1680271714.1059628,69649,1.0
1680271718.0373237,69799,1.0
1680271724.5408826,70049,1.0
1680271729.7668345,70249,1.0
1680271741.6639388,70649,1.0
1680271742.9422832,70699,1.0
1680271744.2387726,70749,1.0
1680271745.550928,70799,1.0
1680271746.8531873,70849,1.0
1680271750.7627134,70999,1.0
1680271754.6892772,71149,0.984375
1680271755.9649193,71199,1.0
1680271762.7584238,71299,1.0
1680271764.0656197,71349,1.0
1680271765.364878,71399,1.0
1680271766.6604807,71449,1.0
1680271769.248145,71549,1.0
1680271771.8886125,71649,0.984375
1680271773.2129161,71699,1.0
1680271774.5347984,71749,1.0
1680271777.1448715,71849,1.0
1680271778.4555216,71899,1.0
1680271779.7656353,71949,1.0
1680271782.3687425,72049,1.0
1680271786.461247,72149,1.0
1680271794.2579584,72449,1.0
1680271796.8502135,72549,1.0
1680271802.1036792,72749,1.0
1680271803.3997395,72799,1.0
1680271804.7017548,72849,1.0
1680271809.9292085,73049,0.984375
1680271820.646826,73299,1.0
1680271821.9567952,73349,1.0
1680271827.1737127,73549,1.0
1680271832.3994498,73749,1.0
1680271836.3573182,73899,1.0
1680271841.8212414,74049,0.984375
1680271843.1359677,74099,1.0
1680271844.4344182,74149,1.0
1680271848.3572698,74299,1.0
1680271849.659251,74349,1.0
1680271853.5742762,74499,0.96875
1680271854.8791642,74549,1.0
1680271856.1948454,74599,1.0
1680271857.5220313,74649,0.984375
1680271858.8404365,74699,1.0
1680271872.1973963,75049,1.0
1680271873.489577,75099,0.984375
1680271874.780885,75149,1.0
1680271876.0985935,75199,1.0
1680271878.7199426,75299,0.984375
1680271880.0314405,75349,1.0
1680271881.3445563,75399,0.984375
1680271882.6520336,75449,1.0
1680271883.9437191,75499,1.0
1680271885.2370863,75549,1.0
1680271886.5391483,75599,1.0
1680271887.8536544,75649,1.0
1680271889.1756313,75699,1.0
1680271893.1179836,75849,0.984375
1680271897.2096174,75949,1.0
1680271903.8113372,76199,0.984375
1680271905.1189609,76249,0.984375
1680271906.430447,76299,1.0
1680271909.0370514,76399,1.0
1680271914.2628455,76599,0.984375
1680271918.2174165,76749,1.0
1680271925.479608,76849,1.0
1680271930.6846082,77049,1.0
1680271931.9824922,77099,1.0
1680271933.2806752,77149,1.0
1680271938.4851878,77349,1.0
1680271941.1068783,77449,1.0
1680271942.412818,77499,1.0
1680271945.0502698,77599,1.0
1680271946.3671565,77649,1.0
1680271948.9550958,77749,1.0
1680271951.750958,77799,1.0
1680271955.6752758,77949,1.0
1680271959.6080372,78099,1.0
1680271960.9118223,78149,1.0
1680271962.2342415,78199,0.984375
1680271968.7456117,78449,1.0
1680271970.040538,78499,1.0
1680271985.8925545,78949,1.0
1680271987.1944222,78999,1.0
1680271991.0888336,79149,1.0
1680271992.4021654,79199,1.0
1680271993.7032628,79249,1.0
1680271995.0072582,79299,1.0
1680271996.3035898,79349,1.0
1680271997.6033487,79399,0.984375
1680271998.9052734,79449,1.0
1680272001.5343199,79549,0.984375
1680272005.6544986,79649,0.984375
1680272006.9431396,79699,1.0
1680272008.2349112,79749,1.0
1680272010.8426342,79849,1.0
1680272012.1560519,79899,1.0
1680272014.755904,79999,1.0
1680272017.3552182,80099,1.0
1680272018.657918,80149,1.0
1680272021.2796052,80249,1.0
1680272022.5959551,80299,1.0
1680272027.797845,80499,1.0
1680272029.103348,80549,1.0
1680272035.92564,80649,1.0
1680272037.2302825,80699,1.0
1680272038.5410805,80749,0.984375
1680272039.8404088,80799,1.0
1680272042.4634821,80899,1.0
1680272043.7802472,80949,1.0
1680272045.079891,80999,1.0
1680272046.3975914,81049,1.0
1680272051.6299636,81249,1.0
1680272054.2366476,81349,1.0
1680272055.5376341,81399,1.0
1680272056.8391027,81449,1.0
1680272060.9194775,81549,1.0
1680272063.5170093,81649,1.0
1680272066.11819,81749,1.0
1680272068.7213786,81849,1.0
1680272070.0251052,81899,1.0
1680272071.3347251,81949,1.0
1680272073.9487545,82049,1.0
1680272075.250999,82099,1.0
1680272076.5479121,82149,1.0
1680272077.8474774,82199,1.0
