Wall time,Step,Value
1680269501.8412793,30299,38.0
1680269502.1995506,30399,38.0
1680269502.378672,30449,38.0
1680269502.5627162,30499,39.0
1680269503.103718,30649,39.0
1680269503.8136125,30849,39.0
1680269503.9911551,30899,39.0
1680269504.1681807,30949,39.0
1680269504.344993,30999,39.0
1680269504.521486,31049,39.0
1680269504.8750951,31149,39.0
1680269505.6841533,31299,40.0
1680269505.8633623,31349,40.0
1680269506.2209413,31449,40.0
1680269506.5787973,31549,40.0
1680269507.293109,31749,40.0
1680269507.834298,31899,40.0
1680269508.0128791,31949,40.0
1680269508.3708372,32049,40.0
1680269508.5539365,32099,41.0
1680269508.7331705,32149,41.0
1680269508.9118023,32199,41.0
1680269509.088536,32249,41.0
1680269509.2649992,32299,41.0
1680269509.4422321,32349,41.0
1680269509.6183028,32399,41.0
1680269509.7942755,32449,41.0
1680269510.5215793,32649,41.0
1680269510.7035294,32699,41.0
1680269511.0652635,32799,41.0
1680269511.4293833,32899,42.0
1680269511.608563,32949,42.0
1680269511.7877734,32999,42.0
1680269511.9648533,33049,42.0
1680269512.1414013,33099,42.0
1680269512.3176947,33149,42.0
1680269512.4949303,33199,42.0
1680269512.671208,33249,42.0
1680269512.847136,33299,42.0
1680269513.2001107,33399,42.0
1680269513.3759966,33449,42.0
1680269513.5552874,33499,42.0
1680269513.731978,33549,42.0
1680269513.90794,33599,42.0
1680269514.2657244,33699,43.0
1680269514.4416695,33749,43.0
1680269514.6174998,33799,43.0
1680269514.9710817,33899,43.0
1680269515.1505413,33949,43.0
1680269515.3288283,33999,43.0
1680269515.5094311,34049,43.0
1680269515.6892378,34099,43.0
1680269515.8690307,34149,43.0
1680269516.0496984,34199,43.0
1680269516.229817,34249,43.0
1680269516.409679,34299,43.0
1680269516.9547408,34449,44.0
1680269517.315064,34549,44.0
1680269517.6751442,34649,44.0
1680269518.2151656,34799,44.0
1680269518.395108,34849,44.0
1680269518.5747783,34899,44.0
1680269518.7543924,34949,44.0
1680269518.9343178,34999,44.0
1680269519.1145902,35049,44.0
1680269519.2942917,35099,44.0
1680269519.4738507,35149,44.0
1680269519.6575933,35199,45.0
1680269519.837573,35249,45.0
1680269520.0178082,35299,45.0
1680269520.1997075,35349,45.0
1680269520.9111247,35549,45.0
1680269521.08817,35599,45.0
1680269521.6216383,35749,45.0
1680269521.7986405,35799,45.0
1680269522.1552517,35899,45.0
1680269522.3322537,35949,45.0
1680269522.5143425,35999,46.0
1680269522.6920388,36049,46.0
1680269522.8690171,36099,46.0
1680269523.0460103,36149,46.0
1680269523.5776346,36299,46.0
1680269523.7542002,36349,46.0
1680269523.9317622,36399,46.0
1680269524.640449,36599,46.0
1680269524.816992,36649,46.0
1680269525.1719332,36749,46.0
1680269525.354356,36799,47.0
1680269525.5344052,36849,47.0
1680269525.713949,36899,47.0
1680269526.0729733,36999,47.0
1680269526.612057,37149,47.0
1680269526.7926736,37199,47.0
1680269527.1514523,37299,47.0
1680269527.3309333,37349,47.0
1680269527.510666,37399,47.0
1680269527.690535,37449,47.0
1680269527.8699145,37499,47.0
1680269528.0550528,37549,48.0
1680269528.414131,37649,48.0
1680269528.9453335,37799,48.0
1680269529.121803,37849,48.0
1680269529.4754004,37949,48.0
1680269529.8287435,38049,48.0
1680269530.0096858,38099,48.0
1680269530.1897292,38149,48.0
1680269530.3696656,38199,48.0
1680269530.7300446,38299,48.0
1680269530.914258,38349,49.0
1680269531.0948005,38399,49.0
1680269531.2745469,38449,49.0
1680269531.4524927,38499,49.0
1680269531.6312191,38549,49.0
1680269531.8092391,38599,49.0
1680269531.9871979,38649,49.0
1680269532.5216918,38799,49.0
1680269532.6993966,38849,49.0
1680269533.2345796,38999,49.0
1680269533.4134111,39049,49.0
1680269533.59142,39099,49.0
1680269534.0494447,39149,50.0
1680269534.4046178,39249,50.0
1680269534.58374,39299,50.0
1680269534.76391,39349,50.0
1680269534.9439118,39399,50.0
1680269535.1242614,39449,50.0
1680269535.3047097,39499,50.0
1680269535.4848707,39549,50.0
1680269535.6647792,39599,50.0
1680269536.0253785,39699,50.0
1680269536.2053537,39749,50.0
1680269536.3857942,39799,50.0
1680269536.749859,39899,51.0
1680269537.290549,40049,51.0
1680269537.4704502,40099,51.0
1680269537.6510189,40149,51.0
1680269537.8314788,40199,51.0
1680269538.0113754,40249,51.0
1680269538.371579,40349,51.0
1680269538.5513892,40399,51.0
1680269538.7313058,40449,51.0
1680269539.091869,40549,51.0
1680269539.2716825,40599,51.0
1680269539.6355124,40699,52.0
1680269540.1775434,40849,52.0
1680269540.5377214,40949,52.0
1680269540.7184215,40999,52.0
1680269540.898628,41049,52.0
1680269541.4391203,41199,52.0
1680269541.979383,41349,52.0
1680269542.1593416,41399,52.0
1680269542.5236654,41499,53.0
1680269542.7037058,41549,53.0
1680269542.883578,41599,53.0
1680269543.2452946,41699,53.0
1680269543.4252212,41749,53.0
1680269543.9647093,41899,53.0
1680269544.1404448,41949,53.0
1680269544.4918163,42049,53.0
1680269544.6671712,42099,53.0
1680269544.8427758,42149,53.0
1680269545.0191212,42199,53.0
1680269545.3761566,42299,54.0
1680269545.5564592,42349,54.0
1680269545.7364326,42399,54.0
1680269545.9164214,42449,54.0
1680269546.2769465,42549,54.0
1680269546.638242,42649,54.0
1680269546.998349,42749,54.0
1680269547.1785007,42799,54.0
1680269547.3585138,42849,54.0
1680269547.538301,42899,54.0
1680269547.7181573,42949,54.0
1680269548.4395537,43149,55.0
1680269548.6170883,43199,55.0
1680269548.794514,43249,55.0
1680269548.972405,43299,55.0
1680269549.5021515,43449,55.0
1680269549.6787324,43499,55.0
1680269549.856952,43549,55.0
1680269550.0331006,43599,55.0
1680269550.209992,43649,55.0
1680269550.5623574,43749,55.0
1680269550.7432861,43799,56.0
1680269550.9201138,43849,56.0
1680269551.0967374,43899,56.0
1680269551.4503956,43999,56.0
1680269551.803204,44099,56.0
1680269551.9798312,44149,56.0
1680269552.1564693,44199,56.0
1680269552.3327212,44249,56.0
1680269552.5089211,44299,56.0
1680269552.8632708,44399,56.0
1680269553.039592,44449,56.0
1680269553.218421,44499,56.0
1680269553.5755937,44599,57.0
1680269553.7518978,44649,57.0
1680269554.1055067,44749,57.0
1680269554.281788,44799,57.0
1680269554.9877353,44999,57.0
1680269555.1643932,45049,57.0
1680269555.5167603,45149,57.0
1680269555.693739,45199,57.0
1680269555.8699384,45249,57.0
1680269556.0457802,45299,57.0
1680269556.222043,45349,57.0
1680269556.413407,45399,58.0
1680269556.5889308,45449,58.0
1680269556.9397073,45549,58.0
1680269557.1144166,45599,58.0
1680269557.2888968,45649,58.0
1680269557.8126907,45799,58.0
1680269557.9880292,45849,58.0
1680269558.1626234,45899,58.0
1680269558.3371043,45949,58.0
1680269558.6865335,46049,58.0
1680269559.7437239,46349,59.0
1680269559.9232454,46399,59.0
1680269560.1019511,46449,59.0
1680269560.4621804,46549,59.0
1680269561.1767316,46749,59.0
1680269561.7092242,46899,59.0
1680269562.3353524,46999,60.0
1680269562.8642962,47149,60.0
1680269563.0392272,47199,60.0
1680269563.3919306,47299,60.0
1680269563.5659134,47349,60.0
1680269563.7397895,47399,60.0
1680269563.913852,47449,60.0
1680269564.263005,47549,60.0
1680269564.4367838,47599,60.0
1680269564.6121123,47649,60.0
1680269564.7883391,47699,60.0
1680269564.9679594,47749,61.0
1680269565.144792,47799,61.0
1680269565.3198936,47849,61.0
1680269565.496149,47899,61.0
1680269565.6710532,47949,61.0
1680269566.0215786,48049,61.0
1680269566.1963868,48099,61.0
1680269566.5498183,48199,61.0
1680269566.8984215,48299,61.0
1680269567.074791,48349,61.0
1680269567.4276092,48449,61.0
1680269567.7867756,48549,62.0
1680269567.9640152,48599,62.0
1680269568.1412733,48649,62.0
1680269568.3185685,48699,62.0
1680269568.8477688,48849,62.0
1680269569.0224202,48899,62.0
1680269569.1969168,48949,62.0
1680269569.3726537,48999,62.0
1680269569.7228494,49099,62.0
1680269569.9020321,49149,62.0
1680269570.2731209,49249,62.0
1680269570.461156,49299,63.0
1680269571.3782566,49549,63.0
1680269571.5611596,49599,63.0
1680269571.9275458,49699,63.0
1680269572.11059,49749,63.0
1680269572.4770656,49849,63.0
1680269572.6600535,49899,63.0
1680269572.843193,49949,63.0
1680269573.02693,49999,63.0
1680269573.39874,50099,64.0
1680269573.5821793,50149,64.0
1680269573.7659113,50199,64.0
1680269574.1281838,50299,64.0
1680269574.3094518,50349,64.0
1680269574.490011,50399,64.0
1680269574.6703348,50449,64.0
1680269575.2190194,50599,64.0
1680269575.5858552,50699,64.0
1680269576.5035295,50949,65.0
1680269576.6864848,50999,65.0
1680269576.8696277,51049,65.0
1680269577.0526357,51099,65.0
1680269577.4186082,51199,65.0
1680269577.785414,51299,65.0
1680269577.966458,51349,65.0
1680269578.1473205,51399,65.0
1680269578.5084388,51499,65.0
1680269578.688847,51549,65.0
1680269578.8691816,51599,65.0
1680269579.0556831,51649,66.0
1680269579.2361813,51699,66.0
1680269579.7789898,51849,66.0
1680269579.9562137,51899,66.0
1680269580.1325681,51949,66.0
1680269581.0104454,52199,66.0
1680269581.1861398,52249,66.0
1680269581.3620017,52299,66.0
1680269581.5374515,52349,66.0
1680269581.8930104,52449,67.0
1680269582.0728073,52499,67.0
1680269582.2505198,52549,67.0
1680269582.4299686,52599,67.0
1680269582.6079428,52649,67.0
1680269583.487969,52899,67.0
1680269583.6643145,52949,67.0
1680269583.8410542,52999,67.0
1680269584.0178916,53049,67.0
1680269584.1942155,53099,67.0
1680269584.3705792,53149,67.0
1680269584.7285123,53249,68.0
1680269585.082963,53349,68.0
1680269585.2597764,53399,68.0
1680269585.4367247,53449,68.0
1680269585.61401,53499,68.0
1680269585.7908206,53549,68.0
1680269585.9675074,53599,68.0
1680269586.144726,53649,68.0
1680269586.4991133,53749,68.0
1680269586.6756072,53799,68.0
1680269586.852981,53849,68.0
1680269587.0299346,53899,68.0
1680269587.206552,53949,68.0
1680269587.3893843,53999,69.0
1680269587.566206,54049,69.0
1680269588.2702036,54249,69.0
1680269588.6209404,54349,69.0
1680269588.7978196,54399,69.0
1680269589.3261094,54549,69.0
1680269589.675267,54649,69.0
1680269589.8503954,54699,69.0
1680269590.3009868,54749,70.0
1680269590.6553009,54849,70.0
1680269590.8320975,54899,70.0
1680269591.0100358,54949,70.0
1680269591.3636925,55049,70.0
1680269591.894789,55199,70.0
1680269592.0720587,55249,70.0
1680269592.603544,55399,70.0
1680269592.9684443,55499,70.0
1680269593.524153,55649,71.0
1680269594.070917,55799,71.0
1680269594.2456725,55849,71.0
1680269594.4203336,55899,71.0
1680269594.5963767,55949,71.0
1680269594.7712169,55999,71.0
1680269594.9541688,56049,71.0
1680269595.137432,56099,71.0
1680269595.320867,56149,71.0
1680269595.5039253,56199,71.0
1680269595.68674,56249,71.0
1680269596.0599062,56349,72.0
1680269596.2430282,56399,72.0
1680269596.4234111,56449,72.0
1680269596.951637,56599,72.0
1680269597.128633,56649,72.0
1680269597.4804873,56749,72.0
1680269597.6566746,56799,72.0
1680269598.009608,56899,72.0
1680269598.3698437,56999,72.0
1680269598.9140153,57149,73.0
1680269599.094181,57199,73.0
1680269599.2740335,57249,73.0
1680269599.456035,57299,73.0
1680269599.6357996,57349,73.0
1680269599.8165712,57399,73.0
1680269599.9993782,57449,73.0
1680269600.1806324,57499,73.0
1680269600.3603492,57549,73.0
1680269600.536955,57599,73.0
1680269600.712897,57649,73.0
1680269600.8883202,57699,73.0
1680269601.0658658,57749,73.0
1680269601.24526,57799,73.0
1680269601.6082823,57899,74.0
1680269601.7872114,57949,74.0
1680269601.96657,57999,74.0
1680269602.1455061,58049,74.0
1680269603.9258974,58549,74.0
1680269604.4654984,58699,75.0
1680269604.6418843,58749,75.0
1680269604.8197706,58799,75.0
1680269604.99906,58849,75.0
1680269605.357817,58949,75.0
1680269605.5371566,58999,75.0
1680269605.7161937,59049,75.0
1680269606.0788198,59149,75.0
1680269606.4339578,59249,75.0
1680269606.61185,59299,75.0
1680269606.7909906,59349,75.0
1680269606.9699156,59399,75.0
1680269607.1547391,59449,76.0
1680269607.3341715,59499,76.0
1680269607.513122,59549,76.0
1680269607.6919677,59599,76.0
1680269607.8712158,59649,76.0
1680269608.229685,59749,76.0
1680269608.588033,59849,76.0
1680269608.7669995,59899,76.0
1680269609.1234913,59999,76.0
1680269609.4830143,60099,76.0
1680269609.8443215,60199,76.0
1680269610.028462,60249,77.0
1680269610.2072248,60299,77.0
1680269610.384347,60349,77.0
1680269610.5611565,60399,77.0
1680269610.7378447,60449,77.0
1680269611.4439197,60649,77.0
1680269611.7953482,60749,77.0
1680269612.3384619,60899,77.0
1680269612.518699,60949,77.0
1680269612.887351,61049,78.0
1680269613.0677283,61099,78.0
1680269613.249001,61149,78.0
1680269613.7909358,61299,78.0
1680269613.9716601,61349,78.0
1680269614.152171,61399,78.0
1680269614.332487,61449,78.0
1680269614.5136163,61499,78.0
1680269614.694179,61549,78.0
1680269614.8744915,61599,78.0
1680269615.0559301,61649,78.0
1680269615.591633,61799,79.0
1680269615.7666245,61849,79.0
1680269615.9413283,61899,79.0
1680269616.2972183,61999,79.0
1680269616.479179,62049,79.0
1680269616.8340318,62149,79.0
1680269617.0113122,62199,79.0
1680269617.5432153,62349,79.0
1680269617.7201765,62399,79.0
1680269617.8971038,62449,79.0
1680269618.0750573,62499,79.0
1680269618.2527506,62549,79.0
1680269618.5590003,62559,79.0
1680269618.7072122,62599,80.0
1680269619.061478,62699,80.0
1680269619.2388785,62749,80.0
1680269619.4176848,62799,80.0
1680269619.5948162,62849,80.0
1680269619.771956,62899,80.0
1680269619.94902,62949,80.0
1680269620.303287,63049,80.0
1680269620.8352642,63199,80.0
1680269621.0129185,63249,80.0
1680269621.3715007,63349,81.0
1680269622.079444,63549,81.0
1680269622.2565997,63599,81.0
1680269622.6094368,63699,81.0
1680269622.787449,63749,81.0
1680269623.3181517,63899,81.0
1680269623.6723852,63999,81.0
1680269623.8491857,64049,81.0
1680269624.0266445,64099,81.0
1680269624.3852968,64199,82.0
1680269624.562194,64249,82.0
1680269624.738032,64299,82.0
1680269624.9133494,64349,82.0
1680269625.2656481,64449,82.0
1680269625.4409406,64499,82.0
1680269625.6159308,64549,82.0
1680269625.7909598,64599,82.0
1680269625.9673162,64649,82.0
1680269626.3175886,64749,82.0
1680269626.496348,64799,82.0
1680269626.6714647,64849,82.0
1680269627.02815,64949,83.0
1680269627.20352,64999,83.0
1680269627.7302778,65149,83.0
1680269628.0810235,65249,83.0
1680269628.2595797,65299,83.0
1680269628.6102328,65399,83.0
1680269628.7861814,65449,83.0
1680269628.9613206,65499,83.0
1680269629.1365445,65549,83.0
1680269629.3128886,65599,83.0
1680269629.489417,65649,83.0
1680269629.6676712,65699,84.0
1680269630.1985688,65849,84.0
1680269630.3756173,65899,84.0
1680269630.5525243,65949,84.0
1680269630.7299755,65999,84.0
1680269630.9068782,66049,84.0
1680269631.083735,66099,84.0
1680269631.2608793,66149,84.0
1680269631.6148634,66249,84.0
1680269631.7919166,66299,84.0
1680269631.968776,66349,84.0
1680269632.1455152,66399,84.0
1680269632.3222244,66449,84.0
1680269632.5047486,66499,85.0
1680269633.035397,66649,85.0
1680269633.3888605,66749,85.0
1680269633.56562,66799,85.0
1680269633.740724,66849,85.0
1680269633.915832,66899,85.0
1680269634.0911446,66949,85.0
1680269634.2655504,66999,85.0
1680269634.4398303,67049,85.0
1680269634.6138458,67099,85.0
1680269634.7895763,67149,85.0
1680269634.964191,67199,85.0
1680269635.4939928,67349,86.0
1680269635.669204,67399,86.0
1680269636.1964836,67549,86.0
1680269636.3716488,67599,86.0
1680269636.7222788,67699,86.0
1680269636.8973382,67749,86.0
1680269637.0725458,67799,86.0
1680269637.4270158,67899,86.0
1680269637.6044269,67949,86.0
1680269637.782322,67999,86.0
1680269638.141697,68099,87.0
1680269638.3192534,68149,87.0
1680269638.4976835,68199,87.0
1680269638.8526464,68299,87.0
1680269639.0311947,68349,87.0
1680269639.2092042,68399,87.0
1680269639.5685914,68499,87.0
1680269639.7434683,68549,87.0
1680269639.9179924,68599,87.0
1680269640.2711391,68699,87.0
1680269640.4457164,68749,87.0
