Wall time,Step,Value
1680269452.3167388,16399,0.984375
1680269452.8477843,16549,0.984375
1680269453.023904,16599,1.0
1680269453.374741,16699,1.0
1680269454.0837357,16899,0.984375
1680269454.4325395,16999,1.0
1680269454.7820828,17099,1.0
1680269454.9559808,17149,0.984375
1680269455.1300786,17199,1.0
1680269455.3102193,17249,0.984375
1680269455.4864595,17299,0.984375
1680269455.6618338,17349,0.984375
1680269455.8370292,17399,1.0
1680269456.0127647,17449,0.984375
1680269456.5382984,17599,1.0
1680269456.884678,17699,1.0
1680269457.057995,17749,0.984375
1680269457.4058678,17849,1.0
1680269457.753097,17949,0.984375
1680269457.931423,17999,1.0
1680269458.1046112,18049,1.0
1680269458.2773273,18099,1.0
1680269458.4508173,18149,1.0
1680269458.623719,18199,1.0
1680269458.796514,18249,1.0
1680269458.9696438,18299,1.0
1680269459.3152578,18399,1.0
1680269459.4879255,18449,1.0
1680269459.8403847,18549,1.0
1680269460.01568,18599,1.0
1680269460.3676088,18699,1.0
1680269460.7213323,18799,0.984375
1680269460.8970618,18849,0.984375
1680269461.0722783,18899,1.0
1680269461.2483933,18949,1.0
1680269461.42402,18999,1.0
1680269461.7743556,19099,0.984375
1680269461.9497476,19149,0.984375
1680269462.297252,19249,0.96875
1680269462.4698722,19299,0.984375
1680269462.6435323,19349,1.0
1680269462.8172333,19399,1.0
1680269462.9898894,19449,1.0
1680269463.3374908,19549,1.0
1680269463.514265,19599,1.0
1680269463.687433,19649,1.0
1680269463.8617861,19699,1.0
1680269464.728485,19949,0.984375
1680269465.423686,20149,1.0
1680269465.5970452,20199,0.984375
1680269465.9425366,20299,1.0
1680269466.1201715,20349,1.0
1680269466.4662132,20449,0.984375
1680269467.6814597,20799,1.0
1680269467.8565698,20849,1.0
1680269468.3826606,20999,1.0
1680269468.5579143,21049,0.96875
1680269468.7334602,21099,1.0
1680269468.9137766,21149,1.0
1680269469.2683449,21249,0.984375
1680269469.623646,21349,0.984375
1680269469.9764142,21449,0.984375
1680269470.3298423,21549,0.984375
1680269470.683526,21649,1.0
1680269471.2199214,21799,1.0
1680269471.9377756,21999,1.0
1680269472.115909,22049,1.0
1680269472.2940168,22099,0.984375
1680269472.4718528,22149,1.0
1680269472.8304825,22249,0.984375
1680269473.0084279,22299,1.0
1680269473.5425587,22449,1.0
1680269473.7201982,22499,0.984375
1680269474.077059,22599,0.984375
1680269474.625538,22749,1.0
1680269475.1567652,22899,1.0
1680269475.3354516,22949,1.0
1680269475.5129044,22999,1.0
1680269475.6894753,23049,1.0
1680269475.8727365,23099,1.0
1680269476.2337418,23199,0.96875
1680269476.4159205,23249,1.0
1680269476.5947273,23299,1.0
1680269476.7730675,23349,1.0
1680269476.951413,23399,0.984375
1680269477.130064,23449,0.984375
1680269477.586421,23499,0.984375
1680269477.9452996,23599,1.0
1680269478.304787,23699,0.96875
1680269478.482957,23749,1.0
1680269479.0206196,23899,1.0
1680269479.2001598,23949,1.0
1680269479.918541,24149,1.0
1680269480.4625769,24299,1.0
1680269480.64234,24349,1.0
1680269481.0027072,24449,1.0
1680269481.182359,24499,0.96875
1680269481.5377614,24599,1.0
1680269481.8921392,24699,0.984375
1680269482.4256656,24849,1.0
1680269482.602465,24899,1.0
1680269483.6705244,25199,1.0
1680269484.2022152,25349,0.984375
1680269484.3788204,25399,0.984375
1680269484.555601,25449,0.984375
1680269484.7326465,25499,1.0
1680269484.9099348,25549,0.984375
1680269485.0869107,25599,1.0
1680269485.2637165,25649,1.0
1680269485.6189055,25749,1.0
1680269485.7954597,25799,1.0
1680269485.9760141,25849,0.96875
1680269486.1551661,25899,0.984375
1680269486.3345902,25949,0.96875
1680269486.5138958,25999,0.96875
1680269486.6937401,26049,0.984375
1680269487.4115973,26249,1.0
1680269487.591337,26299,0.984375
1680269488.6724646,26599,1.0
1680269489.0286193,26699,1.0
1680269489.2054732,26749,1.0
1680269489.3821013,26799,0.96875
1680269489.5592313,26849,1.0
1680269489.7358909,26899,0.984375
1680269489.9126377,26949,1.0
1680269490.0909393,26999,0.984375
1680269490.268812,27049,1.0
1680269490.4456294,27099,1.0
1680269490.623168,27149,1.0
1680269490.801111,27199,0.984375
1680269490.9787838,27249,0.984375
1680269491.1556227,27299,1.0
1680269491.332992,27349,0.984375
1680269491.5135462,27399,1.0
1680269491.6901267,27449,1.0
1680269491.8667715,27499,0.984375
1680269492.2212002,27599,1.0
1680269492.3981776,27649,1.0
1680269492.5758464,27699,1.0
1680269492.931222,27799,1.0
1680269493.2867062,27899,0.96875
1680269493.6403484,27999,1.0
1680269493.8183308,28049,0.984375
1680269494.353235,28199,1.0
1680269494.5302444,28249,1.0
1680269494.7069623,28299,0.984375
1680269495.061781,28399,1.0
1680269495.2389224,28449,1.0
1680269495.4164383,28499,0.984375
1680269495.7724113,28599,0.984375
1680269496.1297584,28699,1.0
1680269496.3077273,28749,1.0
1680269496.6622581,28849,0.984375
1680269496.8399446,28899,1.0
1680269497.020406,28949,1.0
1680269497.1973472,28999,1.0
1680269497.3747935,29049,1.0
1680269497.552847,29099,0.984375
1680269497.7302673,29149,1.0
1680269497.9082649,29199,1.0
1680269498.0863268,29249,0.984375
1680269498.4405887,29349,1.0
1680269498.61842,29399,1.0
1680269498.795703,29449,0.984375
1680269499.329601,29599,0.96875
1680269499.5069044,29649,1.0
1680269499.683864,29699,0.96875
1680269500.045444,29799,1.0
1680269500.2268782,29849,0.96875
1680269500.4069314,29899,1.0
1680269500.5861182,29949,1.0
1680269500.9449534,30049,0.984375
1680269501.3035824,30149,1.0
1680269501.482507,30199,1.0
1680269501.6621804,30249,1.0
1680269502.0204866,30349,1.0
1680269502.3786328,30449,0.984375
1680269502.7450473,30549,1.0
1680269502.9244027,30599,1.0
1680269503.1036785,30649,0.984375
1680269503.6371481,30799,0.984375
1680269504.3449533,30999,0.984375
1680269504.5214465,31049,1.0
1680269504.6984386,31099,1.0
1680269504.8750553,31149,0.984375
1680269505.0516765,31199,1.0
1680269505.684114,31299,0.984375
1680269506.4002001,31499,1.0
1680269506.5787573,31549,0.984375
1680269506.9356344,31649,0.984375
1680269507.2930694,31749,1.0
1680269508.0128398,31949,1.0
1680269508.5538967,32099,0.984375
1680269508.733131,32149,0.984375
1680269509.0884957,32249,0.984375
1680269509.2649589,32299,0.984375
1680269509.4421916,32349,1.0
1680269509.618263,32399,1.0
1680269509.7942357,32449,1.0
1680269509.9721503,32499,0.984375
1680269510.157719,32549,1.0
1680269510.3399282,32599,0.96875
1680269510.5215392,32649,0.96875
1680269511.2499106,32849,1.0
1680269511.4293327,32899,1.0
1680269511.7877338,32999,1.0
1680269512.141351,33099,1.0
1680269512.3176553,33149,1.0
1680269512.4948902,33199,1.0
1680269512.6711679,33249,0.984375
1680269512.8470967,33299,1.0
1680269513.02369,33349,1.0
1680269513.200071,33399,0.96875
1680269513.375957,33449,1.0
1680269513.555247,33499,1.0
1680269513.9078996,33599,1.0
1680269514.0888777,33649,1.0
1680269514.2656841,33699,0.96875
1680269514.4416285,33749,1.0
1680269514.6174595,33799,0.984375
1680269514.9710414,33899,0.984375
1680269515.1505015,33949,1.0
1680269515.3287883,33999,0.984375
1680269515.6891978,34099,1.0
1680269515.868991,34149,1.0
1680269516.0496593,34199,1.0
1680269516.2297769,34249,0.984375
1680269516.4096386,34299,0.984375
1680269516.589705,34349,0.984375
1680269516.7715647,34399,1.0
1680269516.9547002,34449,1.0
1680269517.134763,34499,1.0
1680269517.6751049,34649,1.0
1680269518.0353794,34749,1.0
1680269518.3950682,34849,0.984375
1680269518.9342775,34999,1.0
1680269519.1145506,35049,1.0
1680269519.2942524,35099,1.0
1680269519.473811,35149,1.0
1680269519.6575525,35199,1.0
1680269519.8375194,35249,1.0
1680269520.017768,35299,1.0
1680269520.1996667,35349,1.0
1680269520.3800094,35399,1.0
1680269520.5581129,35449,0.984375
1680269520.7340176,35499,1.0
1680269520.9110854,35549,1.0
1680269521.0881305,35599,0.984375
1680269521.6215987,35749,0.984375
1680269521.7986,35799,1.0
1680269522.3322146,35949,1.0
1680269522.5143027,35999,1.0
1680269522.8689773,36099,1.0
1680269523.0459697,36149,1.0
1680269523.2230573,36199,1.0
1680269523.4011607,36249,1.0
1680269523.5775936,36299,0.96875
1680269523.7541604,36349,1.0
1680269524.2855196,36499,1.0
1680269524.4638112,36549,1.0
1680269524.6404083,36599,0.984375
1680269525.3543162,36799,0.984375
1680269525.5343535,36849,1.0
1680269525.8933432,36949,1.0
1680269526.0729334,36999,0.984375
1680269526.2531698,37049,1.0
1680269526.4326077,37099,0.984375
1680269526.7926338,37199,1.0
1680269527.330893,37349,1.0
1680269527.5106263,37399,1.0
1680269527.869874,37499,0.984375
1680269528.055013,37549,1.0
1680269528.2341874,37599,1.0
1680269528.414091,37649,0.984375
1680269528.5921042,37699,1.0
1680269528.7688048,37749,1.0
1680269528.9452937,37799,1.0
1680269529.121763,37849,1.0
1680269529.6514986,37999,0.984375
1680269529.8287032,38049,0.984375
1680269530.1896894,38149,1.0
1680269530.550196,38249,1.0
1680269530.7300048,38299,1.0
1680269530.914218,38349,0.984375
1680269531.0947602,38399,1.0
1680269531.4524531,38499,1.0
1680269531.631179,38549,1.0
1680269531.8091989,38599,0.984375
1680269531.9871585,38649,0.984375
1680269532.165243,38699,1.0
1680269532.3436913,38749,0.984375
1680269532.5216515,38799,0.984375
1680269532.6993468,38849,1.0
1680269533.2345397,38999,1.0
1680269533.4133604,39049,0.984375
1680269534.2270372,39199,1.0
1680269534.4045775,39249,1.0
1680269534.5837004,39299,0.984375
1680269534.9438717,39399,1.0
1680269535.3046699,39499,1.0
1680269535.4848306,39549,1.0
1680269535.6647398,39599,1.0
1680269535.8451402,39649,1.0
1680269536.025329,39699,0.984375
1680269536.2053132,39749,1.0
1680269536.3857546,39799,1.0
1680269536.5665905,39849,1.0
1680269536.929726,39949,1.0
1680269537.1104684,39999,1.0
1680269537.29051,40049,0.96875
1680269537.6509786,40149,0.984375
1680269538.1916425,40299,1.0
1680269538.3715398,40349,0.984375
1680269538.5513391,40399,0.96875
1680269538.7312653,40449,1.0
1680269538.9117436,40499,1.0
1680269539.2716432,40599,1.0
1680269539.4517138,40649,0.984375
1680269539.635473,40699,1.0
1680269539.9969633,40799,0.984375
1680269540.1775024,40849,1.0
1680269540.5376813,40949,1.0
1680269541.0785987,41099,1.0
1680269541.4390807,41199,1.0
1680269541.6190753,41249,1.0
1680269541.7989953,41299,1.0
1680269542.3431406,41449,1.0
1680269542.8835392,41599,1.0
1680269543.0642433,41649,0.984375
1680269543.425182,41749,0.984375
1680269543.605668,41799,1.0
1680269543.7857366,41849,1.0
1680269544.140403,41949,1.0
1680269544.3162389,41999,0.953125
1680269544.8427358,42149,1.0
1680269545.019081,42199,0.984375
1680269545.3761165,42299,1.0
1680269545.5564187,42349,0.984375
1680269545.7363913,42399,1.0
1680269545.91638,42449,1.0
1680269546.276907,42549,1.0
1680269546.4579418,42599,1.0
1680269546.6382027,42649,0.984375
1680269546.8183198,42699,1.0
1680269547.1784606,42799,1.0
1680269547.5382612,42899,0.984375
1680269547.899056,42999,0.984375
1680269548.0830224,43049,1.0
1680269548.2614489,43099,1.0
1680269548.4395142,43149,0.984375
1680269548.617048,43199,0.984375
1680269549.3260932,43399,0.984375
1680269549.502111,43449,1.0
1680269549.6786928,43499,1.0
1680269549.8569126,43549,1.0
1680269550.3861074,43699,1.0
1680269550.5623176,43749,1.0
1680269550.7432458,43799,1.0
1680269550.9200742,43849,1.0
1680269551.0966983,43899,0.984375
1680269551.4503448,43999,1.0
1680269551.62699,44049,1.0
1680269551.8031642,44099,0.984375
1680269551.979791,44149,1.0
1680269552.3326812,44249,1.0
1680269552.6859708,44349,1.0
1680269552.863231,44399,1.0
1680269553.0395527,44449,1.0
1680269553.2183795,44499,1.0
1680269553.3954656,44549,0.984375
1680269553.7518575,44649,1.0
1680269553.9288943,44699,1.0
1680269554.1054666,44749,0.984375
1680269554.4587028,44849,1.0
1680269554.6350374,44899,1.0
1680269554.9876957,44999,1.0
1680269555.1643417,45049,0.96875
1680269555.8698986,45249,0.984375
1680269556.0457401,45299,1.0
1680269556.4133413,45399,1.0
1680269556.5888903,45449,1.0
1680269556.7645276,45499,1.0
1680269556.9396687,45549,1.0
1680269557.1143746,45599,1.0
1680269557.2888577,45649,0.984375
1680269557.4633353,45699,1.0
1680269557.8126507,45799,0.984375
1680269557.9879885,45849,0.984375
1680269558.1625843,45899,0.984375
1680269558.6864932,46049,1.0
1680269558.8610291,46099,0.984375
1680269559.0395987,46149,0.984375
1680269559.214509,46199,1.0
1680269559.5646033,46299,1.0
1680269560.6411505,46599,0.984375
1680269560.8199492,46649,1.0
1680269560.9984949,46699,1.0
1680269561.3542018,46799,1.0
1680269562.3353121,46999,1.0
1680269562.8642566,47149,1.0
1680269563.3918908,47299,0.984375
1680269563.9138117,47449,1.0
1680269564.089152,47499,1.0
1680269564.436744,47599,0.984375
1680269564.612073,47649,0.984375
1680269564.7882996,47699,1.0
1680269564.9679189,47749,1.0
1680269565.3198535,47849,1.0
1680269565.4961088,47899,1.0
1680269565.671013,47949,1.0
1680269565.8465207,47999,1.0
1680269566.0215385,48049,1.0
1680269566.1963372,48099,1.0
1680269566.371707,48149,1.0
1680269566.5497777,48199,1.0
1680269566.7242455,48249,0.984375
1680269567.0747514,48349,1.0
1680269567.25095,48399,1.0
1680269567.6099784,48499,1.0
1680269567.963976,48599,1.0
1680269568.1412332,48649,0.984375
1680269568.495019,48749,1.0
1680269568.8477275,48849,1.0
1680269569.0223777,48899,1.0
1680269569.1968775,48949,0.984375
1680269569.372614,48999,1.0
1680269569.9019914,49149,0.984375
1680269570.0890431,49199,0.984375
1680269570.273081,49249,0.984375
1680269570.461116,49299,1.0
1680269570.8281167,49399,1.0
1680269571.0113556,49449,1.0
1680269571.3782175,49549,1.0
1680269571.5611203,49599,1.0
1680269572.4770255,49849,1.0
1680269572.6600144,49899,0.984375
1680269573.02689,49999,1.0
1680269573.2157035,50049,1.0
1680269573.5821393,50149,1.0
1680269573.765871,50199,0.984375
1680269573.9478676,50249,1.0
1680269574.128144,50299,1.0
1680269574.4899712,50399,1.0
1680269574.670295,50449,1.0
1680269574.8527658,50499,1.0
1680269575.2189796,50599,0.984375
1680269575.4027472,50649,1.0
1680269575.5858157,50699,1.0
1680269575.76879,50749,1.0
1680269576.3221645,50899,1.0
1680269576.6864443,50999,1.0
1680269577.6013963,51249,1.0
1680269577.7853625,51299,1.0
1680269577.9664173,51349,1.0
1680269578.1472812,51399,0.984375
1680269578.508397,51499,1.0
1680269578.8691418,51599,1.0
1680269579.055643,51649,1.0
1680269579.236142,51699,0.984375
1680269579.59728,51799,1.0
1680269579.77895,51849,1.0
1680269579.9561734,51899,1.0
1680269580.1325285,51949,1.0
1680269580.3082674,51999,1.0
1680269580.8349156,52149,1.0
1680269581.0104053,52199,0.984375
1680269581.1860995,52249,1.0
1680269582.0727677,52499,1.0
1680269582.2504795,52549,1.0
1680269582.429929,52599,1.0
1680269582.6079025,52649,0.984375
1680269582.957642,52749,1.0
1680269583.1346145,52799,1.0
1680269583.3115814,52849,1.0
1680269583.4879286,52899,1.0
1680269583.664275,52949,1.0
1680269584.5518608,53199,1.0
1680269584.7284722,53249,1.0
1680269584.9050844,53299,1.0
1680269585.0829227,53349,1.0
1680269585.259736,53399,1.0
1680269585.4366856,53449,1.0
1680269585.7907817,53549,1.0
1680269586.144686,53649,1.0
1680269586.3224142,53699,1.0
1680269586.4990735,53749,1.0
1680269586.6755676,53799,1.0
1680269586.8529413,53849,1.0
1680269587.0298953,53899,1.0
1680269587.206513,53949,1.0
1680269587.5661662,54049,1.0
1680269587.7429078,54099,1.0
1680269587.9192598,54149,0.984375
1680269588.0952833,54199,1.0
1680269588.2701643,54249,0.984375
1680269588.4445739,54299,1.0
1680269588.6209002,54349,1.0
1680269589.3260694,54549,1.0
1680269589.6752274,54649,1.0
1680269589.8503451,54699,1.0
1680269590.6552613,54849,1.0
1680269591.0099962,54949,1.0
1680269591.1870081,54999,1.0
1680269591.540259,55099,0.984375
1680269591.894749,55199,1.0
1680269592.0720186,55249,1.0
1680269592.2491467,55299,1.0
1680269592.603504,55399,1.0
1680269593.157519,55549,1.0
1680269593.3406198,55599,1.0
1680269593.890048,55749,1.0
1680269594.2456324,55849,0.984375
1680269594.7711773,55999,1.0
1680269595.320826,56149,1.0
1680269595.503885,56199,1.0
1680269595.6867,56249,1.0
1680269595.8700619,56299,1.0
1680269596.0598662,56349,1.0
1680269596.2429883,56399,1.0
1680269596.4233596,56449,1.0
1680269596.5995438,56499,1.0
1680269596.7754996,56549,1.0
1680269596.9515972,56599,1.0
1680269597.3046584,56699,1.0
1680269597.480447,56749,1.0
1680269597.6566353,56799,1.0
1680269598.1900873,56949,1.0
1680269598.3698041,56999,1.0
1680269598.7340283,57099,1.0
1680269598.9139748,57149,1.0
1680269599.2739942,57249,0.984375
1680269599.6357594,57349,1.0
1680269600.1805913,57499,1.0
1680269600.3603086,57549,1.0
1680269600.5369143,57599,1.0
1680269600.7128572,57649,1.0
1680269600.888281,57699,1.0
1680269601.0658255,57749,1.0
1680269601.24522,57799,1.0
1680269601.4243197,57849,1.0
1680269601.6082432,57899,0.984375
1680269601.7871716,57949,1.0
1680269601.9665306,57999,1.0
1680269602.1454654,58049,1.0
1680269602.3215523,58099,1.0
1680269602.5003333,58149,1.0
1680269602.8594754,58249,1.0
1680269603.038836,58299,1.0
1680269603.2161372,58349,1.0
1680269603.3905268,58399,1.0
1680269605.1784918,58899,1.0
1680269605.7161543,59049,1.0
1680269605.8949957,59099,1.0
1680269606.0787766,59149,0.984375
1680269606.2575743,59199,1.0
1680269606.6118095,59299,0.984375
1680269606.7909513,59349,1.0
1680269606.9698765,59399,1.0
1680269607.3341312,59499,1.0
1680269607.6919286,59599,1.0
1680269607.871175,59649,1.0
1680269608.050244,59699,1.0
1680269608.2296445,59749,1.0
1680269608.408567,59799,1.0
1680269608.587993,59849,1.0
1680269608.7669594,59899,0.984375
1680269608.9459655,59949,1.0
1680269609.1234515,59999,1.0
1680269609.4829743,60099,1.0
1680269609.844282,60199,1.0
1680269610.028422,60249,1.0
1680269610.3843071,60349,1.0
1680269610.737805,60449,1.0
1680269611.09147,60549,1.0
1680269611.2675288,60599,1.0
1680269611.4438794,60649,1.0
1680269611.6195042,60699,1.0
1680269611.7953086,60749,1.0
1680269611.9767315,60799,1.0
1680269612.7056499,60999,1.0
1680269613.0676887,61099,0.984375
1680269613.6101491,61249,1.0
1680269613.790897,61299,1.0
1680269614.1521313,61399,1.0
1680269614.3324475,61449,1.0
1680269614.513577,61499,1.0
1680269615.0558896,61649,0.984375
1680269615.233772,61699,1.0
1680269615.409598,61749,1.0
1680269615.591593,61799,1.0
1680269615.7665849,61849,1.0
1680269615.9412882,61899,1.0
1680269616.1180394,61949,1.0
1680269616.2971778,61999,1.0
1680269616.8339922,62149,1.0
1680269617.011273,62199,1.0
1680269617.1885746,62249,1.0
1680269617.5431757,62349,1.0
1680269617.7201366,62399,1.0
1680269618.075017,62499,1.0
1680269618.2527103,62549,1.0
1680269619.0614383,62699,1.0
1680269619.2388382,62749,1.0
1680269619.417645,62799,1.0
1680269619.5947766,62849,0.984375
1680269619.7719169,62899,1.0
1680269619.9489796,62949,0.96875
1680269620.1261594,62999,1.0
1680269620.481119,63099,1.0
1680269620.6582444,63149,1.0
1680269620.8352244,63199,1.0
1680269621.0128787,63249,1.0
1680269621.1896055,63299,1.0
1680269621.3714607,63349,1.0
1680269621.7255685,63449,1.0
1680269622.2565594,63599,1.0
1680269622.433043,63649,1.0
1680269622.7874079,63749,1.0
1680269623.4955673,63949,1.0
1680269623.672335,63999,1.0
1680269624.0266042,64099,1.0
1680269624.208504,64149,0.984375
1680269624.7379916,64299,1.0
1680269625.088914,64399,1.0
1680269625.2656078,64449,1.0
1680269625.4409003,64499,1.0
1680269625.7909203,64599,0.984375
1680269625.967276,64649,1.0
1680269626.142467,64699,1.0
1680269626.3175492,64749,1.0
1680269626.6714242,64849,1.0
1680269626.8462946,64899,1.0
1680269627.0281105,64949,1.0
1680269627.20348,64999,1.0
1680269627.3789346,65049,0.984375
1680269627.7302377,65149,1.0
1680269627.9056256,65199,1.0
1680269628.0809839,65249,1.0
1680269628.435187,65349,0.984375
1680269628.6101933,65399,1.0
1680269629.136505,65549,1.0
1680269629.4893756,65649,0.984375
1680269629.6676314,65699,1.0
1680269630.0208464,65799,1.0
1680269630.1985285,65849,1.0
1680269630.3755774,65899,1.0
1680269630.552484,65949,0.984375
1680269630.729936,65999,1.0
1680269630.9068391,66049,1.0
1680269631.0836954,66099,0.984375
1680269631.6148236,66249,1.0
1680269631.7918763,66299,1.0
1680269631.9687362,66349,1.0
1680269632.1454754,66399,1.0
1680269632.3221848,66449,1.0
1680269632.504709,66499,1.0
1680269632.6814601,66549,1.0
1680269633.0353463,66649,1.0
1680269633.2121654,66699,1.0
1680269633.3888202,66749,1.0
1680269633.56558,66799,1.0
1680269633.7406843,66849,1.0
1680269633.9157925,66899,1.0
1680269634.439791,67049,1.0
1680269634.7895367,67149,0.984375
1680269634.9641514,67199,1.0
1680269635.1389349,67249,1.0
1680269635.3169308,67299,1.0
1680269635.493952,67349,1.0
1680269635.669165,67399,1.0
1680269635.8452332,67449,1.0
